fm_fund_id,fm_id,fund_id,fund_name,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
9983,6701,6529,TPG Partners V,2006,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
9321,6701,6529,TPG Partners V,2006,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
8630,6701,6529,TPG Partners V,2006,Latin America,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
25767,6701,6529,TPG Partners V,2006,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
27444,6701,6529,TPG Partners V,2006,North America,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
1588,6701,6529,TPG Partners V,2006,Western Europe,Diversified,Buyout / Corporate Private Equity,15372000000.0,USD,10000000000.0,USD
7131,6701,6735,TPG Partners I,1993,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
27262,6701,6735,TPG Partners I,1993,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
14020,6701,6735,TPG Partners I,1993,Latin America,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
15885,6701,6735,TPG Partners I,1993,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
23128,6701,6735,TPG Partners I,1993,North America,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
22958,6701,6735,TPG Partners I,1993,Western Europe,Diversified,Buyout / Corporate Private Equity,721000000.0,USD,500000000.0,USD
16603,6701,61951,The Rise Fund III,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,3000000000.0,USD
21500,6701,57712,TPG AAF Partners,2021,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
7564,6701,61064,TPG Partners IX,2022,Asia-Pacific,Business Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
26375,6701,61064,TPG Partners IX,2022,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
25137,6701,61064,TPG Partners IX,2022,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
12325,6701,61064,TPG Partners IX,2022,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
24843,6701,61064,TPG Partners IX,2022,Asia-Pacific,Retail,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
12749,6701,61064,TPG Partners IX,2022,Asia-Pacific,TMT,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
12669,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,Business Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
18147,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
9005,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
2697,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
7035,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,Retail,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
9718,6701,61064,TPG Partners IX,2022,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
19759,6701,61064,TPG Partners IX,2022,Middle East/Africa,Business Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
12555,6701,61064,TPG Partners IX,2022,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
30059,6701,61064,TPG Partners IX,2022,Middle East/Africa,Financial Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
14280,6701,61064,TPG Partners IX,2022,Middle East/Africa,Healthcare,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
5457,6701,61064,TPG Partners IX,2022,Middle East/Africa,Retail,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
8601,6701,61064,TPG Partners IX,2022,Middle East/Africa,TMT,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
22918,6701,61064,TPG Partners IX,2022,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
2388,6701,61064,TPG Partners IX,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
28708,6701,61064,TPG Partners IX,2022,North America,Financial Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
13443,6701,61064,TPG Partners IX,2022,North America,Healthcare,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
24862,6701,61064,TPG Partners IX,2022,North America,Retail,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
19859,6701,61064,TPG Partners IX,2022,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
1967,6701,61064,TPG Partners IX,2022,Western Europe,Business Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
27215,6701,61064,TPG Partners IX,2022,Western Europe,Diversified,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
12278,6701,61064,TPG Partners IX,2022,Western Europe,Financial Services,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
19937,6701,61064,TPG Partners IX,2022,Western Europe,Healthcare,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
27372,6701,61064,TPG Partners IX,2022,Western Europe,Retail,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
17923,6701,61064,TPG Partners IX,2022,Western Europe,TMT,Buyout / Corporate Private Equity,0.0,USD,18500000000.0,USD
7802,6701,61605,TPG Asia VIII,2022,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,0.0,USD,6000000000.0,USD
28,6701,61606,TPG Healthcare Partners II,2022,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,0.0,USD
13424,6701,47324,TPG NewQuest Equity IV,2019,North America,Diversified,Buyout / Corporate Private Equity,1000000000.0,USD,0.0,USD
23388,6701,48303,TPG Personnel VIII,2019,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
1679,6701,51855,TPG Growth V,2020,Asia-Pacific,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
12796,6701,51855,TPG Growth V,2020,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
10997,6701,51855,TPG Growth V,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
22662,6701,51855,TPG Growth V,2020,Middle East/Africa,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
4054,6701,51855,TPG Growth V,2020,Middle East/Africa,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
7923,6701,51855,TPG Growth V,2020,Middle East/Africa,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
20682,6701,51855,TPG Growth V,2020,North America,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
21178,6701,51855,TPG Growth V,2020,North America,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
16327,6701,51855,TPG Growth V,2020,North America,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
14818,6701,56285,TPG Tech Adjacencies II,2021,North America,TMT,Venture Capital / Growth Equity,2500000000.0,USD,3000000000.0,USD
26189,6701,56594,TPG Rise Climate Fund,2021,North America,Clean Tech / Renewable,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
10430,6701,56594,TPG Rise Climate Fund,2021,North America,Industrials,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
19886,6701,56594,TPG Rise Climate Fund,2021,North America,Manufacturing,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
28067,6701,56594,TPG Rise Climate Fund,2021,North America,Transport,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
18276,6701,43564,TPG VII Allure Co-Invest II,2018,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
14705,6701,43564,TPG VII Allure Co-Invest II,2018,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
29377,6701,43564,TPG VII Allure Co-Invest II,2018,North America,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
6890,6701,43564,TPG VII Allure Co-Invest II,2018,Western Europe,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
24360,6701,44128,TPG Golden Bear Partners,2018,North America,Diversified,Buyout / Corporate Private Equity,400000000.0,USD,0.0,USD
6505,6701,44269,The Rise Fund II,2018,Asia-Pacific,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
5422,6701,44269,The Rise Fund II,2018,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
5851,6701,44269,The Rise Fund II,2018,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
26405,6701,44269,The Rise Fund II,2018,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
19266,6701,44269,The Rise Fund II,2018,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
21476,6701,44269,The Rise Fund II,2018,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
8227,6701,44269,The Rise Fund II,2018,Asia-Pacific,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
5946,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
13281,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
12625,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
15402,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
10807,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
20879,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
14276,6701,44269,The Rise Fund II,2018,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
24104,6701,44269,The Rise Fund II,2018,Latin America,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
6517,6701,44269,The Rise Fund II,2018,Latin America,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
19127,6701,44269,The Rise Fund II,2018,Latin America,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
17874,6701,44269,The Rise Fund II,2018,Latin America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
29715,6701,44269,The Rise Fund II,2018,Latin America,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
13920,6701,44269,The Rise Fund II,2018,Latin America,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
931,6701,44269,The Rise Fund II,2018,Latin America,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
9228,6701,44269,The Rise Fund II,2018,Middle East/Africa,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
6660,6701,44269,The Rise Fund II,2018,Middle East/Africa,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
4423,6701,44269,The Rise Fund II,2018,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
10641,6701,44269,The Rise Fund II,2018,Middle East/Africa,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
28186,6701,44269,The Rise Fund II,2018,Middle East/Africa,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
8579,6701,44269,The Rise Fund II,2018,Middle East/Africa,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
7556,6701,44269,The Rise Fund II,2018,Middle East/Africa,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
10484,6701,44269,The Rise Fund II,2018,North America,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
9955,6701,44269,The Rise Fund II,2018,North America,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
23594,6701,44269,The Rise Fund II,2018,North America,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
14210,6701,44269,The Rise Fund II,2018,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
20111,6701,44269,The Rise Fund II,2018,North America,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
10531,6701,44269,The Rise Fund II,2018,North America,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
24225,6701,44269,The Rise Fund II,2018,North America,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
3028,6701,44269,The Rise Fund II,2018,Western Europe,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
18756,6701,44269,The Rise Fund II,2018,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
14893,6701,44269,The Rise Fund II,2018,Western Europe,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
4328,6701,44269,The Rise Fund II,2018,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
20006,6701,44269,The Rise Fund II,2018,Western Europe,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
4103,6701,44269,The Rise Fund II,2018,Western Europe,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
6701,6701,44269,The Rise Fund II,2018,Western Europe,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
28910,6701,45001,TPG Tech Adjacencies FOF-L,2019,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
8570,6701,39926,TPG Growth IV,2017,Asia-Pacific,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
29439,6701,39926,TPG Growth IV,2017,Middle East/Africa,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
9180,6701,39926,TPG Growth IV,2017,North America,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
24187,6701,41576,TPG Energy Solutions Equity,2017,North America,Energy / Oil & Gas,Other,300000000.0,USD,300000000.0,USD
23565,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
15108,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
22403,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
5850,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
15724,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
21451,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
24422,6701,42604,TPG Partners VIII,2018,Asia-Pacific,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
6824,6701,42604,TPG Partners VIII,2018,Asia-Pacific,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
8840,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
22026,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
14248,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
29538,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
19442,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
29960,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
17933,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
19447,6701,42604,TPG Partners VIII,2018,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
8163,6701,42604,TPG Partners VIII,2018,North America,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
25354,6701,42604,TPG Partners VIII,2018,North America,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
15160,6701,42604,TPG Partners VIII,2018,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
1777,6701,42604,TPG Partners VIII,2018,North America,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
10604,6701,42604,TPG Partners VIII,2018,North America,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
29339,6701,42604,TPG Partners VIII,2018,North America,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
7336,6701,42604,TPG Partners VIII,2018,North America,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
27413,6701,42604,TPG Partners VIII,2018,North America,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
7618,6701,42604,TPG Partners VIII,2018,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
