fund_id,name,manager,managerId,sectors,vintageYear,regions,countries,status,strategies,yearOpen,targetFundSize.amount,targetFundSize.currency,monthOpen,fundSize.amount,fundSize.currency,stage,yearClose,monthClose
46226,ORCP II Process Solutions Co-Investors,One Rock Capital Partners,12825,Diversified,2019.0,North America,,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,,,,,
46227,Vivo Opportunity Co-Invest,Vivo Capital,7980,Healthcare,2019.0,North America,China,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,80000000.0,USD,,,
46227,Vivo Opportunity Co-Invest,Vivo Capital,7980,Healthcare,2019.0,North America,United States,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,80000000.0,USD,,,
46227,Vivo Opportunity Co-Invest,Vivo Capital,7980,Healthcare,2019.0,Asia-Pacific,China,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,80000000.0,USD,,,
46227,Vivo Opportunity Co-Invest,Vivo Capital,7980,Healthcare,2019.0,Asia-Pacific,United States,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,80000000.0,USD,,,
46230,Nebari Natural Resources Credit Fund I,Nebari Ventures,19702,Natural Resources,2019.0,North America,United States,Currently Investing,Mezzanine / Debt,2019.0,100000000.0,USD,4.0,37000000.0,USD,1st Close,,
46230,Nebari Natural Resources Credit Fund I,Nebari Ventures,19702,Natural Resources,2019.0,Western Europe,United States,Currently Investing,Mezzanine / Debt,2019.0,100000000.0,USD,4.0,37000000.0,USD,1st Close,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,Western Europe,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,Middle East/Africa,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,Latin America,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,North America,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,Central/Eastern Europe,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46231,Oaktree Mezzanine Fund V,Oaktree Capital Management,5588,Diversified,2019.0,Asia-Pacific,,Launched,Mezzanine / Debt,2019.0,,,4.0,574100000.0,USD,,,
46240,Energy Reservoir Onshore Co-Invest Fund,CSL Capital Management,14412,Energy / Oil & Gas,2019.0,Western Europe,United States,Launched,Fund of Funds / Co-Investment,2019.0,18830000.0,USD,4.0,,,,,
46240,Energy Reservoir Onshore Co-Invest Fund,CSL Capital Management,14412,Energy / Oil & Gas,2019.0,North America,United States,Launched,Fund of Funds / Co-Investment,2019.0,18830000.0,USD,4.0,,,,,
46245,Grit Labs Venture Fund I,Grit Ventures,19707,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,,,4.0,,,,,
46247,Next Coast Ventures Entrepreneurs Fund II,Next Coast Ventures,17487,TMT,2019.0,North America,,Launched,Venture Capital / Growth Equity,2019.0,5000000.0,USD,4.0,,,,,
46262,RCP Energy Co-Invest I,RCP Advisors,1780,Energy / Oil & Gas,2019.0,North America,,Launched,Fund of Funds / Co-Investment,2019.0,,,4.0,,,,,
46264,Everside Fund II F1,Everside,19690,Diversified,2019.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2019.0,125000000.0,USD,4.0,75000000.0,USD,1st Close,,
46266,Trillium Impact Partners Fund I,Trillium Asset Management,3668,Diversified,2019.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2019.0,50000000.0,USD,4.0,25500000.0,USD,3rd Close,,
46294,Ares PA Opportunities Fund,Ares Management,6844,Diversified,2019.0,North America,,Launched,Mezzanine / Debt,2019.0,,,,400000000.0,USD,,,
46294,Ares PA Opportunities Fund,Ares Management,6844,Diversified,2019.0,Western Europe,,Launched,Mezzanine / Debt,2019.0,,,,400000000.0,USD,,,
46294,Ares PA Opportunities Fund,Ares Management,6844,Diversified,2019.0,Central/Eastern Europe,,Launched,Mezzanine / Debt,2019.0,,,,400000000.0,USD,,,
46302,M25 Fund III,M25 Group,18357,Financial Services,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,Consumer Goods,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,Healthcare,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,Leisure,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,TMT,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,Transport,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46302,M25 Fund III,M25 Group,18357,Other,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,16630000.0,USD,1st Close,,
46307,Energy & Minerals Group Fund V,The Energy & Minerals Group,11468,Energy / Oil & Gas,2019.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2019.0,2500000000.0,USD,4.0,736170000.0,USD,1st Close,,
46307,Energy & Minerals Group Fund V,The Energy & Minerals Group,11468,Natural Resources,2019.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2019.0,2500000000.0,USD,4.0,736170000.0,USD,1st Close,,
46313,Rosecliff Venture Partners V,Rosecliff Ventures,17453,Diversified,2019.0,North America,,Launched,Venture Capital / Growth Equity,2019.0,175000000.0,USD,4.0,,,,,
46317,Motus Smart World Innovation Fund,Motus Ventures,19713,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,30000000.0,USD,4.0,,,,,
46351,Round Hill Music Prospect Park Co-Investment,Round Hill Music Royalty Partners,15843,Other,2019.0,North America,United States,Launched,Mezzanine / Debt,2019.0,,,5.0,,,,,
46379,M3 Ventures III,M3 Ventures,19664,Diversified,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,75000000.0,USD,5.0,12160000.0,USD,2nd Close,,
46417,Round Hill Music Royalty Fund III,Round Hill Music Royalty Partners,15843,Other,2019.0,North America,United States,Launched,Mezzanine / Debt,2019.0,,,3.0,136480000.0,USD,,,
46427,Providence Sedona Co-Investment,Providence Equity Partners,6650,TMT,2019.0,North America,,Launched,Buyout / Corporate Private Equity,2019.0,,,5.0,,,,,
46493,OCA Ventures IV,OCA Ventures,7846,Financial Services,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,125000000.0,USD,5.0,67810000.0,USD,1st Close,,
46493,OCA Ventures IV,OCA Ventures,7846,TMT,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,125000000.0,USD,5.0,67810000.0,USD,1st Close,,
46493,OCA Ventures IV,OCA Ventures,7846,Transport,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,125000000.0,USD,5.0,67810000.0,USD,1st Close,,
46523,Medical Technology Breakthrough Fund,Miraki Innovation,19768,Healthcare,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,175000000.0,USD,5.0,,,,,
46523,Medical Technology Breakthrough Fund,Miraki Innovation,19768,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,175000000.0,USD,5.0,,,,,
46528,HLM Venture Partners V,HLM Venture Partners,967,Healthcare,2019.0,North America,,Currently Investing,Venture Capital / Growth Equity,2019.0,125000000.0,USD,5.0,64230000.0,USD,1st Close,,
46528,HLM Venture Partners V,HLM Venture Partners,967,TMT,2019.0,North America,,Currently Investing,Venture Capital / Growth Equity,2019.0,125000000.0,USD,5.0,64230000.0,USD,1st Close,,
46533,KKR US CLO Equity Partners II,KKR,5586,Diversified,2019.0,North America,United States,Launched,Mezzanine / Debt,2019.0,,,5.0,81500000.0,USD,,,
46602,EIG Sunsuper Co-Investment II,EIG,11049,Diversified,2019.0,North America,,Launched,Fund of Funds / Co-Investment,2019.0,,,5.0,,,,,
46607,Enhanced Healthcare Partners Co-invest,Enhanced Healthcare Partners,19791,Healthcare,2019.0,North America,United States,Launched,Fund of Funds / Co-Investment,2019.0,,,5.0,,,,,
46620,Energy & Minerals Group Fund V Accordion,The Energy & Minerals Group,11468,Energy / Oil & Gas,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,1000000000.0,USD,4.0,110000000.0,USD,1st Close,,
46620,Energy & Minerals Group Fund V Accordion,The Energy & Minerals Group,11468,Natural Resources,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,1000000000.0,USD,4.0,110000000.0,USD,1st Close,,
46627,UnityPoint Health Ventures Innovation Fund,UnityPoint Health,12716,Healthcare,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,100000000.0,USD,5.0,,,,,
46627,UnityPoint Health Ventures Innovation Fund,UnityPoint Health,12716,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,100000000.0,USD,5.0,,,,,
46631,RAC II Opportunity Fund,The Riverside Company,7754,Diversified,2019.0,North America,,Launched,Buyout / Corporate Private Equity,2019.0,50000000.0,USD,1.0,29410000.0,USD,,,
46647,Cross Ocean USD ESS Fund III,Cross Ocean Partners,18638,Diversified,2019.0,North America,United States,Currently Investing,Mezzanine / Debt,2019.0,1500000000.0,USD,5.0,237750000.0,USD,1st Close,,
46648,Azure I Continuation Fund,Azure Capital Partners,12841,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,,,5.0,,,,,
46654,ORG OTR Co-investment,Owner Resource Group,13239,Manufacturing,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,5.0,28860000.0,USD,1st Close,,
46654,ORG OTR Co-investment,Owner Resource Group,13239,Business Services,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,5.0,28860000.0,USD,1st Close,,
46654,ORG OTR Co-investment,Owner Resource Group,13239,Transport,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,5.0,28860000.0,USD,1st Close,,
46654,ORG OTR Co-investment,Owner Resource Group,13239,Other,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,5.0,28860000.0,USD,1st Close,,
46670,Bedrock Capital Entrepreneurs Fund II,Bedrock Capital,19765,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,15000000.0,USD,5.0,,,,,
46673,Ares High Income Credit Opportunities Fund II,Ares Management,6844,Diversified,2019.0,Western Europe,,Launched,Mezzanine / Debt,2019.0,,,5.0,118540000.0,USD,,,
46673,Ares High Income Credit Opportunities Fund II,Ares Management,6844,Diversified,2019.0,North America,,Launched,Mezzanine / Debt,2019.0,,,5.0,118540000.0,USD,,,
46693,EcoR1 Venture Opportunity Fund,EcoR1 Capital,19809,Biotech / Life Science,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,,,5.0,78440000.0,USD,1st Close,,
46709,Carlyle Dazzle Partners,The Carlyle Group,5579,Diversified,2019.0,North America,,Launched,Buyout / Corporate Private Equity,2019.0,,,5.0,,,,,
46732,Artist Edge Partners II,Artist Capital Management,19821,Diversified,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,13000000.0,USD,5.0,,,,,
46733,Altair Seed Co-Investment Fund,First Republic Bank,3302,Diversified,2019.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,5.0,46910000.0,USD,1st Close,,
46738,TSSP Rotational Credit Fund,Sixth Street,19637,Diversified,2019.0,North America,,Launched,Mezzanine / Debt,2019.0,,,5.0,,,,,
46740,Orkila Growth Fund III,Orkila Capital,15753,Consumer Goods,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,,,6.0,,,,,
46740,Orkila Growth Fund III,Orkila Capital,15753,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,,,6.0,,,,,
46756,Innovex Co-Investment Fund,Intervale Capital,8651,Energy / Oil & Gas,2019.0,North America,United States,Launched,Fund of Funds / Co-Investment,2019.0,,,6.0,,,,,
46759,Shatter Fund I,The Shatter Fund,19824,Financial Services,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,10000000.0,USD,6.0,,,,,
46759,Shatter Fund I,The Shatter Fund,19824,Healthcare,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,10000000.0,USD,6.0,,,,,
46759,Shatter Fund I,The Shatter Fund,19824,TMT,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,10000000.0,USD,6.0,,,,,
46759,Shatter Fund I,The Shatter Fund,19824,Other,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,10000000.0,USD,6.0,,,,,
46778,MGG Specialty Finance Fund II,MGG Investment Group,17630,Diversified,2019.0,North America,,Currently Investing,Mezzanine / Debt,2019.0,,,5.0,165250000.0,USD,1st Close,,
46781,Parliament Credit Opportunities (open ended),Parliament Capital Management,18409,Diversified,2020.0,Latin America,,Launched,Mezzanine / Debt,2020.0,200000000.0,USD,9.0,70550000.0,USD,,,
46781,Parliament Credit Opportunities (open ended),Parliament Capital Management,18409,Diversified,2020.0,North America,,Launched,Mezzanine / Debt,2020.0,200000000.0,USD,9.0,70550000.0,USD,,,
46787,Bridging Fern Alternative Credit Fund,Bridging Finance,18704,Manufacturing,2019.0,North America,Canada,Launched,Fund of Funds / Co-Investment,2019.0,500000000.0,USD,6.0,,,,,
46787,Bridging Fern Alternative Credit Fund,Bridging Finance,18704,Retail,2019.0,North America,Canada,Launched,Fund of Funds / Co-Investment,2019.0,500000000.0,USD,6.0,,,,,
46787,Bridging Fern Alternative Credit Fund,Bridging Finance,18704,Other,2019.0,North America,Canada,Launched,Fund of Funds / Co-Investment,2019.0,500000000.0,USD,6.0,,,,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,North America,China,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,North America,Israel,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,North America,United States,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Asia-Pacific,China,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Asia-Pacific,Israel,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Asia-Pacific,United States,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Middle East/Africa,China,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Middle East/Africa,Israel,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46814,RISA Vertex Venture Fund,RISA Partners,16455,Diversified,2019.0,Middle East/Africa,United States,Currently Investing,Fund of Funds / Co-Investment,2019.0,,,3.0,70000000.0,USD,1st Close,,
46856,Camden Partners Nexus Fund II,Camden Partners,7465,Biotech / Life Science,2019.0,North America,United States,Launched,Venture Capital / Growth Equity,2019.0,50000000.0,USD,6.0,,,,,
46885,Serve Opportunities Fund I,Serve Capital Partners,17649,Diversified,2019.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2019.0,,,5.0,65000000.0,USD,1st Close,,
46895,Vanterra HPH II,Vanterra Capital,4310,Diversified,2019.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2019.0,,,6.0,27000000.0,USD,1st Close,,
46900,BPC Tactical Fund,Beach Point Capital Management,13878,Diversified,2019.0,North America,United States,Currently Investing,Mezzanine / Debt,2019.0,250000000.0,USD,6.0,,,1st Close,,
46910,BDCM Opportunity Fund V,Black Diamond Capital Management,7338,TMT,2019.0,North America,,Currently Investing,Mezzanine / Debt,2019.0,,,10.0,372360000.0,USD,1st Close,,
46932,Equality Private Equity Partners I,Equality Asset Management,19853,Healthcare,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,500000000.0,USD,10.0,134660000.0,USD,1st Close,,
46932,Equality Private Equity Partners I,Equality Asset Management,19853,TMT,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,500000000.0,USD,10.0,134660000.0,USD,1st Close,,
46935,H Venture Partners Brand Fund,H Venture Partners,19855,Consumer Goods,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,20000000.0,USD,6.0,2280000.0,USD,1st Close,,
46935,H Venture Partners Brand Fund,H Venture Partners,19855,Retail,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,20000000.0,USD,6.0,2280000.0,USD,1st Close,,
46936,H Venture Partners I,H Venture Partners,19855,Consumer Goods,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,50000000.0,USD,6.0,2600000.0,USD,1st Close,,
46936,H Venture Partners I,H Venture Partners,19855,Retail,2019.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2019.0,50000000.0,USD,6.0,2600000.0,USD,1st Close,,
