fund_id,fund_name,manager_id,manager,close_year,strategy,fund_size_amt,fund_currency
15740,Nokia Venture Partners II,7655.0,BlueRun Ventures,2000,Venture Capital / Growth Equity,500000000.0,USD
5972,Boulder Ventures III,6409.0,Boulder Ventures,2000,Venture Capital / Growth Equity,85100000.0,USD
14476,Sierra Ventures VIII A,6678.0,Sierra Ventures,2000,Venture Capital / Growth Equity,495000000.0,USD
14438,Sanderling Venture Partners V,7844.0,Sanderling Ventures,2000,Venture Capital / Growth Equity,200000000.0,USD
14462,Sequoia Capital X,6675.0,Sequoia Capital,2000,Venture Capital / Growth Equity,800000000.0,USD
14475,Sierra Ventures VIII-B,6678.0,Sierra Ventures,2000,Venture Capital / Growth Equity,5000000.0,USD
144,21st Century Group Equity Fund,8606.0,21st Century Group,2000,Venture Capital / Growth Equity,,
14468,Sevin Rosen Fund VIII,6676.0,Sevin Rosen Funds,2000,Venture Capital / Growth Equity,875000000.0,USD
14467,Sevin Rosen Fund VII,6676.0,Sevin Rosen Funds,2000,Venture Capital / Growth Equity,480000000.0,USD
14419,Redpoint Ventures II,6656.0,Redpoint China Ventures,2000,Venture Capital / Growth Equity,750000000.0,USD
22740,Venrock Associates III,3738.0,Venrock,2000,Venture Capital / Growth Equity,650000000.0,USD
34289,EIF Renewable Energy & Energy Efficiency Fund for Emerging Markets,6844.0,Ares Management,2000,Venture Capital / Growth Equity,65000000.0,USD
3394,Partech International Growth Capital Fund III,6633.0,Partech,2000,Venture Capital / Growth Equity,43000000.0,USD
13849,Venturos Technology III,2419.0,Venturos AS,2000,Venture Capital / Growth Equity,275000000.0,NOK
5605,Alliance Technology Ventures III,7334.0,Alliance Technology Ventures,2000,Venture Capital / Growth Equity,150000000.0,USD
7013,Haddington Energy Partners I,8041.0,Haddington Ventures,2000,Venture Capital / Growth Equity,77000000.0,USD
15146,ABS Capital Partners IV,6355.0,ABS Capital Partners,2000,Venture Capital / Growth Equity,448000000.0,USD
22792,Industry Ventures Fund I,2333.0,Industry Ventures,2000,Venture Capital / Growth Equity,37000000.0,USD
7071,WPG Venture Associates VI,7160.0,"Weiss, Peck & Greer Private Equity",2000,Venture Capital / Growth Equity,800000000.0,USD
15866,DFJ ePlanet Ventures,6463.0,Threshold Ventures,2000,Venture Capital / Growth Equity,650000000.0,USD
5386,Crosspoint Venture Partners 2000,6889.0,Crosspoint Venture Partners,2000,Venture Capital / Growth Equity,850000000.0,USD
14378,Prism Venture Partners III,6646.0,Prism Venture Partners,2000,Venture Capital / Growth Equity,328000000.0,USD
6859,Lightspeed Venture Partners VI,6576.0,Lightspeed Venture Partners,2000,Venture Capital / Growth Equity,800000000.0,USD
5660,Hamilton Apex Technology Ventures I,7358.0,Hamilton BioVentures,2000,Venture Capital / Growth Equity,100000000.0,USD
7040,Caduceus Private Investments I,6907.0,OrbiMed Advisors,2000,Venture Capital / Growth Equity,185000000.0,USD
6387,AFA Private Equity Fund I,6904.0,Bluestone Capital,2000,Venture Capital / Growth Equity,,
2277,Lovell Minnick Equity Partners,7641.0,Lovell Minnick Partners,2000,Venture Capital / Growth Equity,105000000.0,USD
15470,Weston Presidio IV,6740.0,Weston Presidio,2000,Venture Capital / Growth Equity,1300000000.0,USD
15680,Sofinnova Venture Partners V,6684.0,Sofinnova Investments,2000,Venture Capital / Growth Equity,220000000.0,USD
6797,NVP III,7979.0,Northwest Venture Associates,2000,Venture Capital / Growth Equity,135000000.0,USD
6699,SJF Ventures I,7936.0,SJF Ventures,2000,Venture Capital / Growth Equity,17000000.0,USD
14929,Lightspeed 2000,6576.0,Lightspeed Venture Partners,2000,Venture Capital / Growth Equity,800000000.0,USD
47925,Natural Gas Partners VI,8410.0,NGP Energy Capital Management,2000,Venture Capital / Growth Equity,370250000.0,USD
53573,Insight Venture Partners I,7597.0,Insight Partners,2000,Venture Capital / Growth Equity,24100000.0,USD
15089,Mission Ventures II,6599.0,Mission Ventures,2000,Venture Capital / Growth Equity,227000000.0,USD
15086,Mid-Atlantic Venture Fund IV,6593.0,Meritage Funds,2000,Venture Capital / Growth Equity,112000000.0,USD
15476,WIIG Communications Partners,6737.0,Walden International,2000,Venture Capital / Growth Equity,158000000.0,USD
15052,Mayfield XI,6585.0,Mayfield Fund,2000,Venture Capital / Growth Equity,1000000000.0,USD
15049,Mayfield Associates VI,6585.0,Mayfield Fund,2000,Venture Capital / Growth Equity,17000000.0,USD
15048,Mayfield Associates V,6585.0,Mayfield Fund,2000,Venture Capital / Growth Equity,20000000.0,USD
15520,Zero Stage Capital VII,6754.0,Zero Stage Capital,2000,Venture Capital / Growth Equity,175000000.0,USD
15045,Matrix Partners VI,6584.0,Matrix Partners,2000,Venture Capital / Growth Equity,530000000.0,USD
6792,Hamilton BioVentures I,7358.0,Hamilton BioVentures,2000,Venture Capital / Growth Equity,100000000.0,USD
6084,North Texas Opportunity Fund,7642.0,North Texas Opportunity Fund,2000,Venture Capital / Growth Equity,32000000.0,USD
14985,Grotech Partners VI,6514.0,Grotech Ventures,2000,Venture Capital / Growth Equity,400000000.0,USD
15540,Delphi Ventures V,6772.0,Delphi Ventures,2000,Venture Capital / Growth Equity,147000000.0,USD
14954,General Catalyst Group I,7454.0,General Catalyst Partners,2000,Venture Capital / Growth Equity,70000000.0,USD
48807,VA Angels DPE Fund 1,20272.0,Valhalla Private Capital,2000,Venture Capital / Growth Equity,,
15096,Mohr Davidow Ventures VII,6601.0,Mohr Davidow Ventures,2000,Venture Capital / Growth Equity,473370000.0,USD
3222,Hatteras Venture Partners I,7364.0,Hatteras Venture Partners,2000,Venture Capital / Growth Equity,3000000.0,USD
7512,@ Ventures III Expansion Fund,6997.0,@Ventures,2000,Venture Capital / Growth Equity,150000000.0,USD
15901,Media Technology Ventures IV,6884.0,AllegisCyber Capital,2000,Venture Capital / Growth Equity,200000000.0,USD
5594,Shepherd Ventures II,7491.0,Shepherd Ventures,2000,Venture Capital / Growth Equity,46000000.0,USD
12678,Blue Chip Capital Fund III,6403.0,Blue Chip Venture Company,2000,Venture Capital / Growth Equity,235000000.0,USD
12671,Birchmere Ventures II,7390.0,Birchmere Ventures,2000,Venture Capital / Growth Equity,77000000.0,USD
26429,University Technology Ventures,7918.0,Northgate Capital,2000,Venture Capital / Growth Equity,85800000.0,USD
8740,PA Early Stage II,7386.0,Novitas Capital,2000,Venture Capital / Growth Equity,102000000.0,USD
15115,Murphree Venture Partners V,6607.0,Murphree Venture Partners,2000,Venture Capital / Growth Equity,28000000.0,USD
15020,HealthCare Ventures VI,6527.0,HealthCare Ventures,2000,Venture Capital / Growth Equity,303000000.0,USD
22186,Boston Community Venture Fund II,10685.0,Boston Community Venture Fund (BCVF),2000,Venture Capital / Growth Equity,16000000.0,USD
49923,SunBridge Technology Fund I,16185.0,SunBridge Partners,2000,Venture Capital / Growth Equity,16000000.0,USD
22585,SVIC No. 3 Fund,1737.0,Samsung Venture Investment Corporation,2000,Venture Capital / Growth Equity,20000000000.0,KRW
15160,Adams Capital Management III,6944.0,Adams Capital Management,2000,Venture Capital / Growth Equity,420000000.0,USD
14617,CDC Innovation 2000,8887.0,CDC IXIS Innovation,2000,Venture Capital / Growth Equity,142000000.0,EUR
15427,Vanguard VII,6725.0,Vanguard Venture Partners,2000,Venture Capital / Growth Equity,240000000.0,USD
15424,US Venture Partners VIII,6723.0,U.S. Venture Partners,2000,Venture Capital / Growth Equity,1000000000.0,USD
15278,One Liberty Ventures 2000,6491.0,Flagship Pioneering,2000,Venture Capital / Growth Equity,201000000.0,USD
15362,TCV IV,6697.0,TCV,2000,Venture Capital / Growth Equity,1700000000.0,USD
15392,Ticonderoga e-Services Fund II,6712.0,TPE Boulder,2000,Venture Capital / Growth Equity,,
15344,TA Associates IX,6694.0,TA Associates,2000,Venture Capital / Growth Equity,2000000000.0,USD
15336,Sunrise Capital Partners I,8233.0,Sunrise Capital Partners,2000,Venture Capital / Growth Equity,192000000.0,USD
15335,Summit Ventures VI-B,6693.0,Summit Partners,2000,Venture Capital / Growth Equity,590000000.0,USD
15334,Summit Ventures VI-A,6693.0,Summit Partners,2000,Venture Capital / Growth Equity,2100000000.0,USD
5290,eCompanies Venture Group,7145.0,eCompanies,2000,Venture Capital / Growth Equity,160000000.0,USD
15318,StarVest Partners,6867.0,StarVest Partners,2000,Venture Capital / Growth Equity,150000000.0,USD
5289,Digital Coast Ventures,7144.0,Digital Coast Ventures Corp.,2000,Venture Capital / Growth Equity,34000000.0,USD
15310,Spectrum Equity Investors IV,6688.0,Spectrum Equity,2000,Venture Capital / Growth Equity,2000000000.0,USD
15341,Syndicated Communications Ventures IV,7279.0,Syncom Venture Partners,2000,Venture Capital / Growth Equity,136000000.0,USD
5335,Omega Ventures IV,7181.0,Crosslink Capital,2000,Venture Capital / Growth Equity,350000000.0,USD
14911,Lazard Technology Partners II,6569.0,Lazard Technology Partners,2000,Venture Capital / Growth Equity,305000000.0,USD
15404,Trinity VIII,6716.0,Trinity Ventures,2000,Venture Capital / Growth Equity,294000000.0,USD
15585,Charles River X,6429.0,CRV,2000,Venture Capital / Growth Equity,470100000.0,USD
15582,Walden VC II,6737.0,Walden International,2000,Venture Capital / Growth Equity,275000000.0,USD
43980,Tudor Ventures II,14401.0,Spring Lake Equity Partners,2000,Venture Capital / Growth Equity,406000000.0,USD
14884,Kline Hawkes Pacific,6563.0,Kline Hawkes & Co,2000,Venture Capital / Growth Equity,300000000.0,USD
7307,Castile Ventures II,7026.0,Castile Ventures,2000,Venture Capital / Growth Equity,50000000.0,USD
14882,Kleiner Perkins Caufield & Byers X,6562.0,Kleiner Perkins,2000,Venture Capital / Growth Equity,625000000.0,USD
15091,Mobius Technology Ventures VI,6600.0,Mobius Venture Capital,2000,Venture Capital / Growth Equity,1250000000.0,USD
15104,Morgan Stanley Venture Partners IV,6603.0,Morgan Stanley Venture Partners,2000,Venture Capital / Growth Equity,562000000.0,USD
14543,InterWest Partners VII,6549.0,InterWest Partners,2000,Venture Capital / Growth Equity,250000000.0,USD
15111,MPM BioVentures II,6605.0,MPM Capital,2000,Venture Capital / Growth Equity,600000000.0,USD
15279,Opportunity Capital Partners IV,6625.0,Opportunity Capital Partners,2000,Venture Capital / Growth Equity,100000000.0,USD
15417,Updata Partners II,6721.0,Updata Partners,2000,Venture Capital / Growth Equity,63000000.0,USD
15607,Hummer Winblad Venture Partners V,6537.0,Aspenwood,2000,Venture Capital / Growth Equity,450000000.0,USD
15246,North Bridge Venture Partners V,6619.0,North Bridge Venture Partners,2001,Venture Capital / Growth Equity,824000000.0,USD
13638,Granite Ventures I,7319.0,Granite Ventures,2001,Venture Capital / Growth Equity,150000000.0,USD
7761,Investcorp Technology Ventures I,7735.0,Investcorp,2001,Venture Capital / Growth Equity,210000000.0,USD
12862,Athenian Venture Partners II,6383.0,Athenian Venture Partners,2001,Venture Capital / Growth Equity,75000000.0,USD
7865,ProQuest Investments II,8186.0,ProQuest Investments,2001,Venture Capital / Growth Equity,153000000.0,USD
7591,Heartland Labor Investment Fund,8407.0,Steel Valley Authority,2001,Venture Capital / Growth Equity,70000000.0,USD
15061,Mediphase Venture Partners II,6588.0,Mediphase Venture Partners,2001,Venture Capital / Growth Equity,100000000.0,USD
12866,Atlas Venture Fund VI,6384.0,Atlas Venture,2001,Venture Capital / Growth Equity,588000000.0,USD
14552,Jerusalem Venture Partners IV,6552.0,Jerusalem Venture Partners,2001,Venture Capital / Growth Equity,400000000.0,USD
14531,Institutional Venture Partners X,6546.0,IVP,2001,Venture Capital / Growth Equity,225000000.0,USD
15203,Alta California Partners III,6367.0,Alta Partners,2001,Venture Capital / Growth Equity,237000000.0,USD
15166,Advanced Technology Ventures VII,6360.0,Advanced Technology Ventures,2001,Venture Capital / Growth Equity,720000000.0,USD
15154,Accel VIII,6357.0,Accel,2001,Venture Capital / Growth Equity,950000000.0,USD
15140,Abingworth Bioventures III,6353.0,Abingworth,2001,Venture Capital / Growth Equity,225000000.0,USD
7724,UV Ventures III,8454.0,Pelion Venture Partners,2001,Venture Capital / Growth Equity,120000000.0,USD
8671,CB Healthcare II,8337.0,CB Health Ventures,2001,Venture Capital / Growth Equity,73000000.0,USD
6758,Milestone Venture Partners II,7551.0,Activate Venture Partners,2001,Venture Capital / Growth Equity,13000000.0,USD
14509,Ignition Venture Partners II,7015.0,Ignition Partners,2001,Venture Capital / Growth Equity,275000000.0,USD
12851,ARCH Venture Fund V,6376.0,ARCH Venture Partners,2001,Venture Capital / Growth Equity,380000000.0,USD
25502,Meritech Capital Partners II,6594.0,Meritech Capital Partners,2001,Venture Capital / Growth Equity,738000000.0,USD
8692,Burrill Nutraceuticals Capital Fund LP,6839.0,Burrill & Co.,2001,Venture Capital / Growth Equity,61000000.0,USD
14492,Highland Capital Partners VI,6534.0,Highland Capital Partners,2001,Venture Capital / Growth Equity,800000000.0,USD
9594,FPCI Science & Innovation 2001,6426.0,Innovation Capital,2001,Venture Capital / Growth Equity,125000000.0,EUR
9519,3V SourceOne Ventures Fund,5474.0,3V SourceOne Capital,2001,Venture Capital / Growth Equity,15400000.0,USD
9218,DN Capital - Global Venture Capital I,8550.0,DN Capital,2001,Venture Capital / Growth Equity,47500000.0,EUR
9160,FreshTracks Capital I,8634.0,FreshTracks Capital,2001,Venture Capital / Growth Equity,11000000.0,USD
1176,MSBi Investment Fund LP,8540.0,Inovia Capital,2001,Venture Capital / Growth Equity,46190000.0,CAD
8849,Western Life Sciences Venture Fund,8690.0,Lombard Life Sciences,2001,Venture Capital / Growth Equity,45000000.0,CAD
25587,RWI Group IV,8453.0,RWI Ventures,2001,Venture Capital / Growth Equity,103000000.0,USD
25882,RiverVest Venture Fund I,8565.0,RiverVest Venture Partners,2001,Venture Capital / Growth Equity,89000000.0,USD
8782,LogiSpring Investment Fund,8385.0,LogiSpring Venture Management,2001,Venture Capital / Growth Equity,,
12580,Enterprise Partners VI,6475.0,Enterprise Partners Venture Capital,2001,Venture Capital / Growth Equity,350000000.0,USD
12635,Fletcher Spaght Ventures,7803.0,Fletcher Spaght Inc.,2001,Venture Capital / Growth Equity,30000000.0,USD
12643,Forward Ventures IV,6494.0,Forward Ventures,2001,Venture Capital / Growth Equity,256000000.0,USD
12645,Foundation Capital IV,6495.0,Foundation Capital,2001,Venture Capital / Growth Equity,595000000.0,USD
12679,Blue Chip Capital Fund IV,6403.0,Blue Chip Venture Company,2001,Venture Capital / Growth Equity,200000000.0,USD
26697,First Capital Group of Texas III,13422.0,First Capital Group,2001,Venture Capital / Growth Equity,33800000.0,USD
12821,EnCap Energy Capital Fund IV,6473.0,EnCap Investments,2001,Venture Capital / Growth Equity,525000000.0,USD
12846,Apex Investment Fund V,6374.0,Apex Venture Partners,2001,Venture Capital / Growth Equity,212000000.0,USD
14610,"CDC Innovation Science et Innovation 2001, FCPR",8887.0,CDC IXIS Innovation,2001,Venture Capital / Growth Equity,127000000.0,EUR
14365,Prime Technology Ventures II,7487.0,Prime New Ventures,2001,Venture Capital / Growth Equity,52000000.0,USD
6545,OCA Ventures,7846.0,OCA Ventures,2001,Venture Capital / Growth Equity,20000000.0,USD
7033,Sanderling V Biomedical,7844.0,Sanderling Ventures,2001,Venture Capital / Growth Equity,75000000.0,USD
7012,Haddington Energy Partners II,8041.0,Haddington Ventures,2001,Venture Capital / Growth Equity,72000000.0,USD
13838,Ascend Ventures NY,6380.0,Ascend Venture Group,2001,Venture Capital / Growth Equity,5000000.0,USD
14483,Skyline Ventures III,6682.0,Skyline Ventures,2001,Venture Capital / Growth Equity,150000000.0,USD
22725,North Atlantic Venture Fund III,6618.0,North Atlantic Capital,2001,Venture Capital / Growth Equity,75000000.0,USD
6936,TL Ventures V,6714.0,TL Ventures,2001,Venture Capital / Growth Equity,685500000.0,USD
14431,Rosewood Capital IV,6663.0,Rosewood Capital,2001,Venture Capital / Growth Equity,225000000.0,USD
14422,RHO Ventures IV,8620.0,Rho Capital Partners,2001,Venture Capital / Growth Equity,435000000.0,USD
14379,Prism Venture Partners IV,6646.0,Prism Venture Partners,2001,Venture Capital / Growth Equity,429000000.0,USD
13930,South Atlantic Venture Fund IV,7456.0,South Atlantic Venture Fund,2001,Venture Capital / Growth Equity,,
14361,Polaris Venture Partners IV,6643.0,Polaris Partners,2001,Venture Capital / Growth Equity,932000000.0,USD
14277,CHL Medical Partners II,6441.0,CHL Medical Partners,2001,Venture Capital / Growth Equity,160000000.0,USD
15284,Oxford Bioscience Partners IV,6627.0,Oxford Bioscience Partners,2001,Venture Capital / Growth Equity,455000000.0,USD
15295,Paladin Capital Partners Fund,7413.0,Paladin Capital Group,2001,Venture Capital / Growth Equity,208000000.0,USD
42007,Grosvenor Venture Partners IV,7069.0,The Grosvenor Funds,2001,Venture Capital / Growth Equity,90000000.0,USD
15066,Menlo Ventures IX,6589.0,Menlo Ventures,2001,Venture Capital / Growth Equity,1500000000.0,USD
24908,Needham Capital Partners III,12835.0,Needham Capital Partners,2001,Venture Capital / Growth Equity,240000000.0,USD
7174,Integrated Partners I,8121.0,Integrated Asset Management Corporation (IAM),2001,Venture Capital / Growth Equity,54000000.0,CAD
7229,Bay City Capital Fund III,8138.0,Bay City Capital,2001,Venture Capital / Growth Equity,250000000.0,USD
15298,Skypoint Telecom Fund II,7492.0,Skypoint Capital Corporation,2001,Venture Capital / Growth Equity,100000000.0,USD
15301,Soros Private Equity,6685.0,Soros Private Equity Partners,2001,Venture Capital / Growth Equity,750000000.0,USD
4340,SB Life Science Ventures I,4186.0,SoftBank Group Corp.,2001,Venture Capital / Growth Equity,100000000.0,USD
