ID,Name,FundManager,FundManagerID,Strategy,Region,Sector,VintageYear,YearOpened,MonthsOpened,TargetSize,Currency
47691,Red Dog Frontier Fund II,Red Dog Capital,17753,Venture Capital / Growth Equity,North America,TMT,2019,2019,11,,
47732,Gron Ventures Fund I,Grøn Ventures,20028,Venture Capital / Growth Equity,North America,TMT,2019,2019,7,150000000.0,USD
47741,Authentic Ventures II,Authentic Ventures,20030,Venture Capital / Growth Equity,North America,TMT,2020,2020,3,,
47744,Streamlined Ventures III,Streamlined Ventures,14329,Venture Capital / Growth Equity,North America,TMT,2019,2019,8,75000000.0,USD
47745,Social Impact Fund,Apollo Global Management,8096,Venture Capital / Growth Equity,North America,Diversified,2019,2019,8,1000000000.0,USD
47788,Audax Senior Loan Fund IV,Audax Group,6386,Mezzanine / Debt,North America,Diversified,2019,2019,7,,
47792,Flint Hills Elliott Co-Invest,Prairie Capital Management,9296,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,8,40000000.0,USD
47825,MEP Capital II,MEP Capital,20046,Mezzanine / Debt,North America,TMT,2019,2019,8,50000000.0,USD
47853,CapitalSpring Investment Partners VI,CapitalSpring,11755,Mezzanine / Debt,North America,Consumer Goods,2020,2019,8,750000000.0,USD
47859,Crescent Cove Opportunity Fund,Crescent Cove Advisors,18665,Buyout / Corporate Private Equity,North America,TMT,2019,2019,8,,
47881,13 V Consumer Fund,13 Ventures,20063,Venture Capital / Growth Equity,Western Europe / North America / Latin America,Consumer Goods,2019,2019,8,100000000.0,USD
47924,Four Rivers Ventures,Four Rivers Group,14939,Venture Capital / Growth Equity,North America,TMT,2019,2019,8,,
47941,Morgan Creek Innovation Fund,Morgan Creek Capital Management,2898,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,8,,
47943,SLA Eclipse Co-Invest,Silver Lake,6681,Fund of Funds / Co-Investment,North America,TMT,2019,2019,8,,
47949,KSL SVA Co-invest II,KSL Capital Partners,7906,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,0,,
47957,Financial Credit Investment IV,Apollo Global Management,8096,Mezzanine / Debt,Western Europe / North America / Central/Eastern Europe / Asia-Pacific,Financial Services,2019,2019,8,,
47965,Ares PE Extended Value Fund,Ares Management,6844,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,8,,
48002,Mountain Capital Partners II,Mountain Capital Management,18061,Distressed / Turnaround,North America,Energy / Oil & Gas,2019,2019,9,650000000.0,USD
48005,Cambrial Market Neutral Master SP (open-ended),Cambrial Capital,20082,Fund of Funds / Co-Investment,Asia-Pacific / Latin America / North America / Central/Eastern Europe / Middle East/Africa / Western Europe,Financial Services / TMT,2019,2019,5,30000000.0,USD
48020,AG Energy Credit Opportunities Fund IV,Angelo Gordon,5225,Mezzanine / Debt,North America,Energy / Oil & Gas,2019,2019,8,,
48033,BIP Capital Mini Fund III,Panoramic Ventures,18351,Venture Capital / Growth Equity,North America,TMT,2019,2019,8,40000000.0,USD
48039,Divergent Venture Partners V,Divergent Venture Partners,12778,Venture Capital / Growth Equity,North America,TMT,2019,2019,7,,
48054,Bain Capital Partnership Strategies Fund,Bain Capital,6389,Mezzanine / Debt,North America,Diversified,2019,2019,8,,
48055,Schechter Private Capital Fund I,Schechter Private Capital,20097,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,8,,
48058,H.I.G. Middle Market & Co-Investment Fund,H.I.G. Capital,6829,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,9,,
48100,Innovation Global Capital II,Innovation Global Capital,18189,Venture Capital / Growth Equity,North America,Consumer Goods / Retail / TMT,2019,2019,9,,
48116,House Fund Opportunities,The House Fund,20114,Venture Capital / Growth Equity,North America,Diversified,2019,2019,9,15000000.0,USD
48153,Kairos SPV Fund,Kairos Ventures,18382,Venture Capital / Growth Equity,North America,Biotech / Life Science,2019,2019,6,50000000.0,USD
48163,Flint Hills Cybersecurity,Prairie Capital Management,9296,Buyout / Corporate Private Equity,North America,TMT,2019,2019,9,35000000.0,USD
48175,Red Reef Farmland Opportunities I,Red Reef Partners,20135,Buyout / Corporate Private Equity,North America,Agribusiness,2019,2019,9,300000000.0,USD
48179,Carlyle FRL,The Carlyle Group,5579,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,9,,
48187,Edison Partners Buyout Fund I,Edison Partners,6468,Buyout / Corporate Private Equity,North America,Biotech / Life Science / Healthcare / TMT,2019,2019,0,,
48205,Shore Capital Adjacent Opportunities,Shore Capital Partners,9489,Buyout / Corporate Private Equity,North America,Healthcare,2019,2019,1,,
48237,Melodeon Arizona Feeder,Melody Capital Management,18496,Mezzanine / Debt,North America,Business Services / Other,2019,2019,8,,
48252,Melodeon Legacy Owners Feeder,Melody Capital Management,18496,Mezzanine / Debt,North America,Business Services / Other,2019,2019,9,,
48254,Amino SPV 1908,Amino Capital,14221,Venture Capital / Growth Equity,North America,TMT,2019,2019,9,3000000.0,USD
48258,Blackstone Epsilon Partners,Blackstone,5611,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,9,,
48259,BlackRock Direct Lending Fund IX,BlackRock,867,Mezzanine / Debt,North America,Diversified,2019,2019,12,,
48269,Capital Factory 6,Capital Factory,18352,Venture Capital / Growth Equity,North America,TMT,2019,2019,9,20000000.0,USD
48274,Cerberus Unlevered Loan Opportunities Fund IV,Cerberus Capital Management,5613,Mezzanine / Debt,North America,Diversified,2019,2019,9,,
48277,Carlyle Prime Co-Investment,The Carlyle Group,5579,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,9,,
48281,Urban Innovation Fund II,Urban Innovation Fund,20150,Venture Capital / Growth Equity,North America,Diversified,2019,2019,9,,
48286,Longtail Fund I,Stone Ridge Asset Management,20152,Venture Capital / Growth Equity,North America,Diversified,2019,2019,9,,
48303,TPG Personnel VIII,TPG,6701,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,9,,
48304,RM Charter Partners Fund,Rosemawr Management,18208,Mezzanine / Debt,North America,Diversified,2019,2019,9,,
48309,Interplay Ventures Fund II,Interplay Ventures,20159,Venture Capital / Growth Equity,North America,TMT,2019,2019,9,75000000.0,USD
48328,Winslow Growth Capital Fund II,Winslow Capital,20165,Buyout / Corporate Private Equity,North America,TMT,2019,2019,9,400000000.0,USD
48331,NaviMed Partners II,NaviMed Capital,11880,Venture Capital / Growth Equity,North America,Healthcare,2019,2019,9,,
48344,Spring Bridge Partners,Spring Bridge Partners,20169,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,9,500000000.0,USD
48354,Valor Ventures Fund 2,Valor Ventures,20173,Venture Capital / Growth Equity,North America,Diversified,2019,2019,0,25000000.0,USD
48359,Sierra Verde Capital Fund I,Sierra Verde Capital,20175,Buyout / Corporate Private Equity,North America,Biotech / Life Science,2019,2019,10,,
48367,NextGen Syncari,NextGen Venture Partners,17811,Venture Capital / Growth Equity,North America,TMT,2019,2019,9,,
48371,Saluda Grade Provenance Fund,Saluda Grade Ventures,20177,Venture Capital / Growth Equity,North America,Diversified,2019,2019,9,,
48403,Na'-Nuk Investment Fund,McKinley Capital Management,19715,Venture Capital / Growth Equity,North America,Energy / Oil & Gas / TMT / Transport / Other,2019,2019,9,,
48405,Alaska Future Fund,Barings,2161,Buyout / Corporate Private Equity,North America,Transport / Natural Resources / Diversified,2019,2019,9,,
48411,Denham Energy Resources Fund II,Denham Capital Management,8627,Buyout / Corporate Private Equity,North America,Energy / Oil & Gas,2019,2019,10,1250000000.0,USD
48414,Fallingwater Fund,Balbec Capital,16901,Mezzanine / Debt,Latin America / North America / Asia-Pacific / Western Europe / Central/Eastern Europe / Middle East/Africa,Diversified,2019,2019,9,,
48415,Crosslink Endeavour Fund I,Crosslink Capital,7181,Venture Capital / Growth Equity,North America,TMT,2019,2019,10,150000000.0,USD
48420,PCM Permian Co-Invest IV,Prairie Capital Management,9296,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,10,25000000.0,USD
48424,Entourage Effect Capital Fund III,Entourage Effect Capital,18935,Venture Capital / Growth Equity,North America,Consumer Goods / Retail / TMT,2019,2019,10,150000000.0,USD
48456,Marchant IEM Partners I,Marchant,20189,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,100000000.0,USD
48458,Impact Venture Capital II,Impact Venture Capital,20190,Venture Capital / Growth Equity,North America,TMT,2020,2020,0,,
48496,iCapital U.S. Core Partners Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,,
48557,Rosecliff Ventures Opportunity Fund,Rosecliff Ventures,17453,Venture Capital / Growth Equity,North America,Diversified,2019,2019,10,175000000.0,USD
48569,QS PE-DM Opportunities II US,Quilvest,5348,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,300000000.0,USD
48572,Morgan Creek Blockchain Opportunities Fund II,Morgan Creek Capital Management,2898,Venture Capital / Growth Equity,North America,Diversified,2019,2019,10,,
48575,Closed Loop Leadership Fund,Closed Loop Partners,17947,Venture Capital / Growth Equity,North America,Consumer Goods / Agribusiness,2019,2019,9,300000000.0,USD
48581,NAM Special Situations Fund VII,National Asset Management,19536,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,50000000.0,USD
48586,Apollo Royalties Fund I,Apollo Global Management,8096,Mezzanine / Debt,North America,Diversified,2019,2019,10,,
48602,Twilight Co-Invest,Oberland Capital,14467,Mezzanine / Debt,Asia-Pacific / Western Europe / Central/Eastern Europe / North America,Healthcare,2019,2019,10,,
48608,Partners Group Secondary 2020,Partners Group,5595,Secondaries,Asia-Pacific / Western Europe / North America,Diversified,2020,2019,9,4000000000.0,USD
48612,Founders Fund Late Stage Fund,Founders Fund,8996,Venture Capital / Growth Equity,North America,TMT,2019,2019,10,1500000000.0,USD
48618,Vodia Ventures Fund II,Vodia Ventures,13789,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas / Healthcare / Other,2019,2019,10,30000000.0,USD
48621,GoldenTree Loan Management II,GoldenTree Asset Management,17570,Mezzanine / Debt,North America,Diversified,2019,2019,10,,
48640,Blackstone Motion Partners,Blackstone,5611,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,,
48641,BIOS Fund III,Steelhead Capital Management,18662,Venture Capital / Growth Equity,North America,Biotech / Life Science / Consumer Goods / Energy / Oil & Gas / TMT,2019,2019,10,100000000.0,USD
48644,Kirenaga Gro,Kirenaga Partners,20236,Venture Capital / Growth Equity,North America,Diversified,2019,2019,10,,
48647,Qualcomm Ventures 5G Ecosystem Fund,Qualcomm Ventures,3901,Venture Capital / Growth Equity,North America,TMT,2019,2019,10,200000000.0,USD
48670,Blackstone Nexus Partners,Blackstone,5611,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,,
48672,Reformation Partners,FirstMark Capital,10645,Venture Capital / Growth Equity,North America,TMT,2019,2019,10,20000000.0,USD
48690,Polychain Ventures II,Polychain Capital,20195,Venture Capital / Growth Equity,North America,Financial Services / TMT,2020,2019,10,,
48691,SEAF Caribbean SME Growth Fund,SEAF,7091,Buyout / Corporate Private Equity,North America / Latin America,Diversified,2019,2019,0,100000000.0,USD
48718,Pathway Co-Investment Fund,Pathway Capital Management,6635,Fund of Funds / Co-Investment,North America,Diversified,2020,2020,3,250000000.0,USD
48729,TQ Ventures II,TQ Ventures,20258,Venture Capital / Growth Equity,North America,Consumer Goods / Diversified,2019,2019,10,,
48731,Lime Rock Resources V,Lime Rock Partners,6759,Venture Capital / Growth Equity,North America,Energy / Oil & Gas,2019,2019,10,900000000.0,USD
48745,Satori Co-Investment Partners,Satori Capital,12635,Fund of Funds / Co-Investment,North America,Financial Services / Consumer Goods / TMT / Diversified,2019,2019,10,,
48779,GEM Private Equity Fund II,Gallacher Capital Management,19425,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,10,,
48782,Carlyle Renewable & Sustainable Energy Fund,The Carlyle Group,5579,Buyout / Corporate Private Equity,North America / Western Europe,Clean Tech / Renewable / Energy / Oil & Gas,2019,2019,11,,
48800,DigitalDX Ventures I,DigitalDX Ventures,20270,Venture Capital / Growth Equity,North America,Healthcare,2019,2019,10,50000000.0,USD
48815,MCP Wellness II,Merida Capital Holdings,18863,Venture Capital / Growth Equity,North America,Agribusiness,2019,2019,0,9000000.0,USD
48817,Ares Corporate Opportunities Fund VI,Ares Management,6844,Buyout / Corporate Private Equity,North America,Consumer Goods / Energy / Oil & Gas / Healthcare / Retail / Business Services / Other,2020,2020,6,9250000000.0,USD
48836,SKK 9i Ventures,Shepherd Kaplan Krochuk,19628,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare / TMT / Diversified,2019,2019,0,,
48844,VIVA Fund I,Varagon Capital Partners,17742,Mezzanine / Debt,North America,Diversified,2019,2019,10,,
48859,Canson Capital Partners (Summer) Co-Investment Fund,Canson Capital Partners,19117,Fund of Funds / Co-Investment,North America,Financial Services,2019,2019,11,,
48865,Mesirow Financial Private Equity Partnership Fund VIII,Mesirow,6595,Fund of Funds / Co-Investment,North America / Western Europe,Diversified,2019,2019,0,,
48866,NB Secondary Opportunities Fund V,Neuberger Berman Private Markets,1801,Secondaries,Western Europe / North America / Central/Eastern Europe / Asia-Pacific / Latin America / Middle East/Africa,Diversified,2019,2020,3,3000000000.0,USD
48878,AE Industrial Partners Aerospace Opportunities,AE Industrial Partners,16704,Other,North America,Industrials / Manufacturing / Business Services / Transport / Other,2020,2020,3,400000000.0,USD
48889,Consultant Trailblazer Fund,Salesforce Ventures,16021,Venture Capital / Growth Equity,North America / Asia-Pacific / Western Europe,Business Services / TMT,2019,2019,11,50000000.0,USD
48890,Essling Co-Invest 3,Essling Capital,18378,Fund of Funds / Co-Investment,Central/Eastern Europe / North America / Western Europe,Consumer Goods,2019,2019,3,120000000.0,EUR
48892,Pin Oak Land Banking Fund I,Pin Oak Investment Advisors,20301,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,0,18000000.0,USD
48902,Bessemer Venture Partners VS,Bessemer Venture Partners,1079,Venture Capital / Growth Equity,North America,Diversified,2019,2019,11,,
48903,Main Post Advisors U.S. Private Equity Portfolio,Main Post Advisors,20001,Venture Capital / Growth Equity,North America,Diversified,2019,2019,0,1000000000.0,USD
48904,Strategic Investment Fund I,The Strategic Group,20305,Buyout / Corporate Private Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas / Diversified,2019,2019,2,50000000.0,USD
48906,HPS DPT Direct Lending Fund,HPS Investment Partners,7143,Mezzanine / Debt,North America,Diversified,2019,2019,10,,
48925,SCS Private Co-Investment Opportunities (Offshore),SCS Financial Services,9785,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,11,,
48928,Investcorp Strategic Capital Partners,Investcorp,7735,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,11,,
48947,Plus Collective Access Fund,Plus Capital,13724,Venture Capital / Growth Equity,North America,TMT,2019,2019,11,60000000.0,USD
48953,CVI Aviation Income Fund,CarVal Investors,8396,Buyout / Corporate Private Equity,North America,Transport,2019,2019,11,,
48976,RedBird OTP Co-Invest,RedBird Capital Partners,16182,Fund of Funds / Co-Investment,North America,Diversified,2019,2019,0,,
48987,Kairos Venture Partners III,Kairos Ventures,18382,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare,2019,2019,12,250000000.0,USD
48989,CincyTech Fund V,CincyTech,8670,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare / TMT,2019,2019,11,50000000.0,USD
48999,Glean Tech Co-Investments Fund II,Glean Capital,18250,Fund of Funds / Co-Investment,North America,TMT,2019,2019,10,,
49003,Fireman Brewery Holdings IV,Fireman Capital Partners,13078,Buyout / Corporate Private Equity,North America,Consumer Goods,2019,2019,5,,
